"analysis","reported_read_count","clone_count","clone_shannon_diversity","normalized_clone_shannon_diversity","lineage_count","lineage_shannon_diversity","normalized_lineage_shannon_diversity","convergent_BCR_frequency","IGK_to_IGL_ratio","clone_gini_index","lineage_gini_index","vgene_shannon_diversity","vgene_evenness","vgene_gini_index","IGK_frequency","IGK_clones","IGK_clone_shannon_diversity","IGK_clone_normalized_shannon_diversity","IGK_lineages","IGK_lineage_shannon_diversity","IGK_lineage_normalized_shannon_diversity","IGL_frequency","IGL_clones","IGL_clone_shannon_diversity","IGL_clone_normalized_shannon_diversity","IGL_lineages","IGL_lineage_shannon_diversity","IGL_lineage_normalized_shannon_diversity","IGK_mean_cdr3_length","IGK_median_cdr3_length","IGK_mode_cdr3_length","IGK_max_cdr3_length","IGK_min_cdr3_length","IGK_cdr3_length_stdev","IGL_mean_cdr3_length","IGL_median_cdr3_length","IGL_mode_cdr3_length","IGL_max_cdr3_length","IGL_min_cdr3_length","IGL_cdr3_length_stdev","IGKV3D-7_frequency","IGKV1D-8_frequency","IGKV1D-43_frequency","IGKV3D-11_frequency","IGKV1D-12_frequency","IGKV1D-13_frequency","IGKV3D-15_frequency","IGKV1D-16_frequency","IGKV1D-17_frequency","IGKV3D-20_frequency","IGKV6D-21_frequency","IGKV2D-24_frequency","IGKV2D-26_frequency","IGKV2D-28_frequency","IGKV2D-29_frequency","IGKV2D-30_frequency","IGKV1D-33_frequency","IGKV1D-39_frequency","IGKV2D-40_frequency","IGKV2-40_frequency","IGKV1-39_frequency","IGKV1-37_frequency","IGKV1-33_frequency","IGKV2-30_frequency","IGKV2-29_frequency","IGKV2-28_frequency","IGKV1-27_frequency","IGKV2-24_frequency","IGKV6-21_frequency","IGKV3-20_frequency","IGKV1-17_frequency","IGKV1-16_frequency","IGKV3-15_frequency","IGKV1-13_frequency","IGKV1-12_frequency","IGKV3-11_frequency","IGKV1-9_frequency","IGKV1-8_frequency","IGKV3-7_frequency","IGKV1-6_frequency","IGKV1-5_frequency","IGKV5-2_frequency","IGKV4-1_frequency","IGKJ1_frequency","IGKJ2_frequency","IGKJ3_frequency","IGKJ4_frequency","IGKJ5_frequency","IGLV4-69_frequency","IGLV8-61_frequency","IGLV4-60_frequency","IGLV6-57_frequency","IGLVI-70_frequency","IGLV10-54_frequency","IGLV5-52_frequency","IGLV1-51_frequency","IGLV9-49_frequency","IGLV1-47_frequency","IGLV7-46_frequency","IGLV5-45_frequency","IGLV1-44_frequency","IGLV7-43_frequency","IGLV1-40_frequency","IGLV5-39_frequency","IGLV5-37_frequency","IGLV1-36_frequency","IGLV3-27_frequency","IGLV3-25_frequency","IGLV2-23_frequency","IGLV3-21_frequency","IGLV3-19_frequency","IGLV2-18_frequency","IGLV3-16_frequency","IGLV2-14_frequency","IGLV3-12_frequency","IGLV2-11_frequency","IGLV3-10_frequency","IGLV3-9_frequency","IGLV2-8_frequency","IGLV4-3_frequency","IGLV3-1_frequency","IGLJ1_frequency","IGLJ2_frequency","IGLJ3_frequency","IGLJ4_frequency","IGLJ5_frequency","IGLJ6_frequency","IGLJ7_frequency","IGKV3D-7_counts","IGKV1D-8_counts","IGKV1D-43_counts","IGKV3D-11_counts","IGKV1D-12_counts","IGKV1D-13_counts","IGKV3D-15_counts","IGKV1D-16_counts","IGKV1D-17_counts","IGKV3D-20_counts","IGKV6D-21_counts","IGKV2D-24_counts","IGKV2D-26_counts","IGKV2D-28_counts","IGKV2D-29_counts","IGKV2D-30_counts","IGKV1D-33_counts","IGKV1D-39_counts","IGKV2D-40_counts","IGKV2-40_counts","IGKV1-39_counts","IGKV1-37_counts","IGKV1-33_counts","IGKV2-30_counts","IGKV2-29_counts","IGKV2-28_counts","IGKV1-27_counts","IGKV2-24_counts","IGKV6-21_counts","IGKV3-20_counts","IGKV1-17_counts","IGKV1-16_counts","IGKV3-15_counts","IGKV1-13_counts","IGKV1-12_counts","IGKV3-11_counts","IGKV1-9_counts","IGKV1-8_counts","IGKV3-7_counts","IGKV1-6_counts","IGKV1-5_counts","IGKV5-2_counts","IGKV4-1_counts","IGKJ1_counts","IGKJ2_counts","IGKJ3_counts","IGKJ4_counts","IGKJ5_counts","IGLV4-69_counts","IGLV8-61_counts","IGLV4-60_counts","IGLV6-57_counts","IGLVI-70_counts","IGLV10-54_counts","IGLV5-52_counts","IGLV1-51_counts","IGLV9-49_counts","IGLV1-47_counts","IGLV7-46_counts","IGLV5-45_counts","IGLV1-44_counts","IGLV7-43_counts","IGLV1-40_counts","IGLV5-39_counts","IGLV5-37_counts","IGLV1-36_counts","IGLV3-27_counts","IGLV3-25_counts","IGLV2-23_counts","IGLV3-21_counts","IGLV3-19_counts","IGLV2-18_counts","IGLV3-16_counts","IGLV2-14_counts","IGLV3-12_counts","IGLV2-11_counts","IGLV3-10_counts","IGLV3-9_counts","IGLV2-8_counts","IGLV4-3_counts","IGLV3-1_counts","IGLJ1_counts","IGLJ2_counts","IGLJ3_counts","IGLJ4_counts","IGLJ5_counts","IGLJ6_counts","IGLJ7_counts","productive_reads","rescued_productive_reads","unproductive_reads","off_target_reads","clones_10K_downsample","lineages_10K_downsample","clone_evenness_10K_downsample","lineage_evenness_10K_downsample","clone_shannon_diversity_10K_downsample","lineage_shannon_diversity_10K_downsample","convergent_BCR_frequency_10K_downsample","clones_50K_downsample","lineages_50K_downsample","clone_evenness_50K_downsample","lineage_evenness_50K_downsample","clone_shannon_diversity_50K_downsample","lineage_shannon_diversity_50K_downsample","convergent_BCR_frequency_50K_downsample","clones_750K_downsample","lineages_750K_downsample","clone_evenness_750K_downsample","lineage_evenness_750K_downsample","clone_shannon_diversity_750K_downsample","lineage_shannon_diversity_750K_downsample","convergent_BCR_frequency_750K_downsample","clones_2M_downsample","lineages_2M_downsample","clone_evenness_2M_downsample","lineage_evenness_2M_downsample","clone_shannon_diversity_2M_downsample","lineage_shannon_diversity_2M_downsample","convergent_BCR_frequency_2M_downsample","clones_1M_downsample","lineages_1M_downsample","clone_evenness_1M_downsample","lineage_evenness_1M_downsample","clone_shannon_diversity_1M_downsample","lineage_shannon_diversity_1M_downsample","convergent_BCR_frequency_1M_downsample","clones_250K_downsample","lineages_250K_downsample","clone_evenness_250K_downsample","lineage_evenness_250K_downsample","clone_shannon_diversity_250K_downsample","lineage_shannon_diversity_250K_downsample","convergent_BCR_frequency_250K_downsample","clones_5M_downsample","lineages_5M_downsample","clone_evenness_5M_downsample","lineage_evenness_5M_downsample","clone_shannon_diversity_5M_downsample","lineage_shannon_diversity_5M_downsample","convergent_BCR_frequency_5M_downsample","clones_1.5M_downsample","lineages_1.5M_downsample","clone_evenness_1.5M_downsample","lineage_evenness_1.5M_downsample","clone_shannon_diversity_1.5M_downsample","lineage_shannon_diversity_1.5M_downsample","convergent_BCR_frequency_1.5M_downsample","clones_500K_downsample","lineages_500K_downsample","clone_evenness_500K_downsample","lineage_evenness_500K_downsample","clone_shannon_diversity_500K_downsample","lineage_shannon_diversity_500K_downsample","convergent_BCR_frequency_500K_downsample"
"W3525_B2022.50915_IGKL","1639277","2416","9.70483355718","0.863541915626","1575","9.03955910929","0.851091541704","0.363103368131","1.7:1","0.720263005615","0.719322347015","4.79905941732","0.79984323622","0.656637089476","0.629564741041","1571","6.02501074721","0.567462134158","1043","5.58915966881","0.557437450862","0.370435258959","845","3.67982280997","0.37847327515","532","3.45039944049","0.381037197356","25.9156769516","26","27","46","16","4.78086445054","31.8722000639","33","33","48","23","3.19570188413","0.00219120990534","0.000262310762611","0.00189717784121","0.000422137320294","0.0","0.0","0.0","0.0","0.0","8.11333289005e-05","0.000122615030895","0.0","0.0293928359881","0.0","0.0164487148908","0.0","0.0","0.0","0.0","0.00361256822367","0.00936937442543","0.00310319732419","0.0195445919146","0.16358858204","0.0325759465911","0.119322115786","0.000297692214312","0.0322898448523","0.000841224515442","0.0406136363775","0.0142727556112","0.00524560522718","0.00211556680171","0.00209970615094","0.00354363539536","0.0318835681828","0.00432812758307","0.000306232564722","0.0","0.00194231969338","0.00453492606802","3.3551376613e-05","0.0301669577503","0.0566688851244","0.105921695967","0.0415268438464","0.128641468159","0.0333274974272","0.00708300061552","0.00453065589281","0.000334293716071","0.00920344761746","0.00479296665542","0.00403287546888","0.000973599946806","0.0310746749939","0.000893076642935","0.0129288704716","0.00194963999373","0.0033301266351","0.0","0.00360036772309","0.0190590119913","0.0","0.000495340323813","0.0157923279592","0.00271583143056","0.0134351912459","0.0224001190769","0.0203547051536","0.0143239977136","0.0184331263112","0.00259565649979","0.0487959020959","0.0143904904418","0.00750208781066","0.0315242634405","0.00994157790294","0.0232114523659","0.000211068660147","0.0203559252036","0.0485043101318","0.165405846602","0.149135869045","5.49022526394e-06","0.00192096881735","0.00181421443722","0.0036485597004","3592","430","3110","692","0","0","0","0","0","133","201","0","48183","0","26964","0","0","0","0","5922","15359","5087","32039","268167","53401","195602","488","52932","1379","66577","23397","8599","3468","3442","5809","52266","7095","502","0","3184","7434","55","49452","92896","173635","68074","210879","54633","11611","7427","548","15087","7857","6611","1596","50940","1464","21194","3196","5459","0","5902","31243","0","812","25888","4452","22024","36720","33367","23481","30217","4255","79990","23590","12298","51677","16297","38050","346","33369","79512","271146","244475","9","3149","2974","5981","862396","27161","1080581","319901","426","354","0.921811064385","0.897550688786","8.05175197211","7.60010519384","0.366124260355","1089","825","0.913754836009","0.889287508851","9.2186790426","8.61563998254","0.322300663183","1972","1401","0.880584094682","0.860918045067","9.63838375155","8.99852309528","0.32186405173","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1621","1205","0.895031267135","0.870768950628","9.54342158718","8.91216123436","0.313384437041","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1841","1334","0.885602191129","0.864432845947","9.60548394148","8.97414671861","0.31803872504"
